Time,Region,Entity,N95s/KN95s,Masks,Gowns,Gloves,Ventilators
7/29/2020,State agency,Public safety (30-day supply),0,0,0,0,0
7/29/2020,State agency,EMS (Private),0,0,0,0,0
7/29/2020,State agency,Local BOH,0,0,0,0,0
7/29/2020,State agency,State agency,2642252,1299986,111408,3595997,0
7/29/2020,State agency,Other (e.g. home and pediatric care),1344010,1962765,240,328993,0
7/29/2020,State agency,Total,3986262,3262751,111648,3924990,0
8/5/2020,Massachusetts,Nursing home/Senior living,399130,926250,161524,1108600,0
8/5/2020,Massachusetts,Hospital,251580,234400,58446,303200,679
8/5/2020,Massachusetts,Community health center,74250,107450,21099,99600,0
8/5/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",525913,465896,164602,1654907,0
8/5/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
8/5/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
8/5/2020,Massachusetts,Local BOH,16925,56700,2136,88000,0
8/5/2020,Massachusetts,State agency,2653785,1323836,122656,3695697,0
8/5/2020,Massachusetts,Other (e.g. home and pediatric care),5164662,7288863,200951,2957773,0
8/5/2020,Massachusetts,Total,9292070,10451295,734962,9971377,679
8/5/2020,Southeastern Massachusetts,Nursing home/Senior living,94325,204850,34506,307400,0
8/5/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,67300,79
8/5/2020,Southeastern Massachusetts,Community health center,11390,17400,735,12400,0
8/5/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",107131.5729,118005,41632,418320,0
8/5/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
8/5/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
8/5/2020,Southeastern Massachusetts,Local BOH,3700,11600,806,35600,0
8/5/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
8/5/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),635208,1057880,57179,712488,0
8/5/2020,Southeastern Massachusetts,Total,957084.5729,1467935,151024,1596908,79
8/5/2020,Metro West,Nursing home/Senior living,115270,206000,45745,334100,0
8/5/2020,Metro West,Hospital,63420,33400,19274,115200,136
8/5/2020,Metro West,Community health center,31160,18350,10314,21500,0
8/5/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125391.1879,102402,29208,218324,0
8/5/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
8/5/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
8/5/2020,Metro West,Local BOH,1920,17500,160,14200,0
8/5/2020,Metro West,State agency,3683,7200,5290,39100,0
8/5/2020,Metro West,Other (e.g. home and pediatric care),831711,1136730,61550,621950,0
8/5/2020,Metro West,Total,1229780.188,1538182,172781,1368374,136
8/5/2020,Western Massachusetts,Nursing home/Senior living,55860,163550,28452,130600,0
8/5/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
8/5/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
8/5/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",99033,102697,34482,178193,0
8/5/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
8/5/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
8/5/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
8/5/2020,Western Massachusetts,State agency,780,4500,350,4400,0
8/5/2020,Western Massachusetts,Other (e.g. home and pediatric care),1052554,1247300,16783,202888,0
8/5/2020,Western Massachusetts,Total,1298047,1627297,93699,574481,60
8/5/2020,Central Massachusetts,Nursing home/Senior living,57880,141000,26469,128200,0
8/5/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
8/5/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
8/5/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,57884,30254,252650,0
8/5/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
8/5/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
8/5/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
8/5/2020,Central Massachusetts,State agency,2000,4300,800,400,0
8/5/2020,Central Massachusetts,Other (e.g. home and pediatric care),342639,560683,28562,598400,0
8/5/2020,Central Massachusetts,Total,549419,820117,95779,1037650,83
8/5/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
8/5/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
8/5/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
8/5/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151.29852,28200,13670,309120,0
8/5/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
8/5/2020,Metro Boston,EMS (Private),5000,0,0,0,0
8/5/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
8/5/2020,Metro Boston,State agency,1200,1050,668,24400,0
8/5/2020,Metro Boston,Other (e.g. home and pediatric care),227475,300550,14997,216322,0
8/5/2020,Metro Boston,Total,371961.2985,478450,54111,722342,204
8/5/2020,Northeastern Massachusetts,Nursing home/Senior living,49905,127900,15686,155600,0
8/5/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
8/5/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
8/5/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",48635.94073,56708,15356,278300,0
8/5/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
8/5/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
8/5/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
8/5/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
8/5/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),723335,1008555,21640,276732,0
8/5/2020,Northeastern Massachusetts,Total,891785.9407,1242163,55920,746632,117
8/5/2020,State agency,Nursing home/Senior living,0,0,0,0,0
8/5/2020,State agency,Hospital,0,0,0,0,0
8/5/2020,State agency,Community health center,0,0,0,0,0
8/5/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
8/5/2020,State agency,Public safety (30-day supply),0,0,0,0,0
8/5/2020,State agency,EMS (Private),0,0,0,0,0
8/5/2020,State agency,Local BOH,0,0,0,0,0
8/5/2020,State agency,State agency,2642252,1299986,111408,3595997,0
8/5/2020,State agency,Other (e.g. home and pediatric care),1351740,1977165,240,328993,0
8/5/2020,State agency,Total,3993992,3277151,111648,3924990,0
8/12/2020,Massachusetts,Nursing home/Senior living,400690,926250,162274,1116600,0
8/12/2020,Massachusetts,Hospital,251580,234400,58446,303200,679
8/12/2020,Massachusetts,Community health center,74250,107450,21099,99600,0
8/12/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",525913,465896,164602,1654907,0
8/12/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
8/12/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
8/12/2020,Massachusetts,Local BOH,16925,56700,2136,88000,0
8/12/2020,Massachusetts,State agency,2653785,1323836,122656,3695697,0
8/12/2020,Massachusetts,Other (e.g. home and pediatric care),6347817,8502613,201851,3095229,0
8/12/2020,Massachusetts,Total,10476785,11665045,736612,10116833,679
8/12/2020,Southeastern Massachusetts,Nursing home/Senior living,95885,204850,35256,315400,0
8/12/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,67300,79
8/12/2020,Southeastern Massachusetts,Community health center,11390,17400,735,12400,0
8/12/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",107131.5729,118005,41632,418320,0
8/12/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
8/12/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
8/12/2020,Southeastern Massachusetts,Local BOH,3700,11600,806,35600,0
8/12/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
8/12/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),950348,1373130,57329,715488,0
8/12/2020,Southeastern Massachusetts,Total,1273784.573,1783185,151924,1607908,79
8/12/2020,Metro West,Nursing home/Senior living,115270,206000,45745,334100,0
8/12/2020,Metro West,Hospital,63420,33400,19274,115200,136
8/12/2020,Metro West,Community health center,31160,18350,10314,21500,0
8/12/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125391.1879,102402,29208,218324,0
8/12/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
8/12/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
8/12/2020,Metro West,Local BOH,1920,17500,160,14200,0
8/12/2020,Metro West,State agency,3683,7200,5290,39100,0
8/12/2020,Metro West,Other (e.g. home and pediatric care),1157271,1479130,61950,633110,0
8/12/2020,Metro West,Total,1555340.188,1880582,173181,1379534,136
8/12/2020,Western Massachusetts,Nursing home/Senior living,55860,163550,28452,130600,0
8/12/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
8/12/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
8/12/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",99033,102697,34482,178193,0
8/12/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
8/12/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
8/12/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
8/12/2020,Western Massachusetts,State agency,780,4500,350,4400,0
8/12/2020,Western Massachusetts,Other (e.g. home and pediatric care),1052799,1250900,16783,216384,0
8/12/2020,Western Massachusetts,Total,1298292,1630897,93699,587977,60
8/12/2020,Central Massachusetts,Nursing home/Senior living,57880,141000,26469,128200,0
8/12/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
8/12/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
8/12/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,57884,30254,252650,0
8/12/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
8/12/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
8/12/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
8/12/2020,Central Massachusetts,State agency,2000,4300,800,400,0
8/12/2020,Central Massachusetts,Other (e.g. home and pediatric care),657399,882033,28562,628000,0
8/12/2020,Central Massachusetts,Total,864179,1141467,95779,1067250,83
8/12/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
8/12/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
8/12/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
8/12/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151.29852,28200,13670,309120,0
8/12/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
8/12/2020,Metro Boston,EMS (Private),5000,0,0,0,0
8/12/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
8/12/2020,Metro Boston,State agency,1200,1050,668,24400,0
8/12/2020,Metro Boston,Other (e.g. home and pediatric care),227475,300550,14997,279722,0
8/12/2020,Metro Boston,Total,371961.2985,478450,54111,785742,204
8/12/2020,Northeastern Massachusetts,Nursing home/Senior living,49905,127900,15686,155600,0
8/12/2020,Northeastern Massachusetts,Hospital,29730,32800,2242,11600,117
8/12/2020,Northeastern Massachusetts,Community health center,2640,3300,396,5000,0
8/12/2020,Northeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",48635.94073,56708,15356,278300,0
8/12/2020,Northeastern Massachusetts,Public safety (30-day supply),32820,0,0,0,0
8/12/2020,Northeastern Massachusetts,EMS (Private),2000,6900,120,10200,0
8/12/2020,Northeastern Massachusetts,Local BOH,2720,6000,80,9200,0
8/12/2020,Northeastern Massachusetts,State agency,0,0,400,0,0
8/12/2020,Northeastern Massachusetts,Other (e.g. home and pediatric care),950785,1239705,21990,292092,0
8/12/2020,Northeastern Massachusetts,Total,1119235.941,1473313,56270,761992,117
8/12/2020,State agency,Nursing home/Senior living,0,0,0,0,0
8/12/2020,State agency,Hospital,0,0,0,0,0
8/12/2020,State agency,Community health center,0,0,0,0,0
8/12/2020,State agency,"Local Municipalities (e.g. Fire, Police, Public EMS)",0,0,0,0,0
8/12/2020,State agency,Public safety (30-day supply),0,0,0,0,0
8/12/2020,State agency,EMS (Private),0,0,0,0,0
8/12/2020,State agency,Local BOH,0,0,0,0,0
8/12/2020,State agency,State agency,2642252,1299986,111408,3595997,0
8/12/2020,State agency,Other (e.g. home and pediatric care),1351740,1977165,240,330433,0
8/12/2020,State agency,Total,3993992,3277151,111648,3926430,0
8/19/2020,Massachusetts,Nursing home/Senior living,400930,929850,167474,1122600,0
8/19/2020,Massachusetts,Hospital,251580,234400,58446,303200,679
8/19/2020,Massachusetts,Community health center,74250,107450,21099,99600,0
8/19/2020,Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",525913,465896,164602,1654907,0
8/19/2020,Massachusetts,Public safety (30-day supply),167325,0,0,0,0
8/19/2020,Massachusetts,EMS (Private),38500,47900,3548,63600,0
8/19/2020,Massachusetts,Local BOH,16925,56700,2136,88000,0
8/19/2020,Massachusetts,State agency,2653785,1323836,122656,3695697,0
8/19/2020,Massachusetts,Other (e.g. home and pediatric care),7032547,9322513,202551,3394773,0
8/19/2020,Massachusetts,Total,11161755,12488545,742512,10422377,679
8/19/2020,Southeastern Massachusetts,Nursing home/Senior living,96125,204850,35656,319400,0
8/19/2020,Southeastern Massachusetts,Hospital,59800,44800,12240,67300,79
8/19/2020,Southeastern Massachusetts,Community health center,11390,17400,735,12400,0
8/19/2020,Southeastern Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",107131.5729,118005,41632,418320,0
8/19/2020,Southeastern Massachusetts,Public safety (30-day supply),37800,0,0,0,0
8/19/2020,Southeastern Massachusetts,EMS (Private),3860,6600,186,12000,0
8/19/2020,Southeastern Massachusetts,Local BOH,3700,11600,806,35600,0
8/19/2020,Southeastern Massachusetts,State agency,3870,6800,3740,31400,0
8/19/2020,Southeastern Massachusetts,Other (e.g. home and pediatric care),1040098,1469980,57579,769256,0
8/19/2020,Southeastern Massachusetts,Total,1363774.573,1880035,152574,1665676,79
8/19/2020,Metro West,Nursing home/Senior living,115270,206000,50245,334100,0
8/19/2020,Metro West,Hospital,63420,33400,19274,115200,136
8/19/2020,Metro West,Community health center,31160,18350,10314,21500,0
8/19/2020,Metro West,"Local Municipalities (e.g. Fire, Police, Public EMS)",125391.1879,102402,29208,218324,0
8/19/2020,Metro West,Public safety (30-day supply),42785,0,0,0,0
8/19/2020,Metro West,EMS (Private),14440,16600,1240,4000,0
8/19/2020,Metro West,Local BOH,1920,17500,160,14200,0
8/19/2020,Metro West,State agency,3683,7200,5290,39100,0
8/19/2020,Metro West,Other (e.g. home and pediatric care),1353911,1674930,62150,650982,0
8/19/2020,Metro West,Total,1751980.188,2076382,177881,1397406,136
8/19/2020,Western Massachusetts,Nursing home/Senior living,55860,167150,28752,132600,0
8/19/2020,Western Massachusetts,Hospital,36400,64300,10004,0,60
8/19/2020,Western Massachusetts,Community health center,8200,18850,2226,21000,0
8/19/2020,Western Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",99033,102697,34482,178193,0
8/19/2020,Western Massachusetts,Public safety (30-day supply),33015,0,0,0,0
8/19/2020,Western Massachusetts,EMS (Private),9400,14500,1102,32400,0
8/19/2020,Western Massachusetts,Local BOH,2805,11600,300,5000,0
8/19/2020,Western Massachusetts,State agency,780,4500,350,4400,0
8/19/2020,Western Massachusetts,Other (e.g. home and pediatric care),1054449,1252400,16783,229648,0
8/19/2020,Western Massachusetts,Total,1299942,1635997,93999,603241,60
8/19/2020,Central Massachusetts,Nursing home/Senior living,57880,141000,26469,128200,0
8/19/2020,Central Massachusetts,Hospital,23120,13600,5106,18200,83
8/19/2020,Central Massachusetts,Community health center,10900,30350,3198,16800,0
8/19/2020,Central Massachusetts,"Local Municipalities (e.g. Fire, Police, Public EMS)",92570,57884,30254,252650,0
8/19/2020,Central Massachusetts,Public safety (30-day supply),14450,0,0,0,0
8/19/2020,Central Massachusetts,EMS (Private),3800,3300,900,5000,0
8/19/2020,Central Massachusetts,Local BOH,2060,9000,490,18000,0
8/19/2020,Central Massachusetts,State agency,2000,4300,800,400,0
8/19/2020,Central Massachusetts,Other (e.g. home and pediatric care),881609,1112483,28612,632680,0
8/19/2020,Central Massachusetts,Total,1088389,1371917,95829,1071930,83
8/19/2020,Metro Boston,Nursing home/Senior living,25890,82950,10666,52700,0
8/19/2020,Metro Boston,Hospital,39110,45500,9580,90900,204
8/19/2020,Metro Boston,Community health center,9960,19200,4230,22900,0
8/19/2020,Metro Boston,"Local Municipalities (e.g. Fire, Police, Public EMS)",53151.29852,28200,13670,309120,0
8/19/2020,Metro Boston,Public safety (30-day supply),6455,0,0,0,0
8/19/2020,Metro Boston,EMS (Private),5000,0,0,0,0
8/19/2020,Metro Boston,Local BOH,3720,1000,300,6000,0
8/19/2020,Metro Boston,State agency,1200,1050,668,24400,0
8/19/2020,Metro Boston,Other (e.g. home and pediatric care),228415,300550,14997,279722,0
8/19/2020,Metro Boston,Total,372901.2985,478450,54111,785742,204
